bill_number,bill_date,customer_name,service_name,staff_name,customer_id,staff_id,service_id,service_category,service_cost
1825,9/13/2018,Amity Chisholm,Shampoo,June Pynn,1139,53,5,STYLE,100
1826,9/13/2018,Andras Sterre,Color full color,Munroe Cumes,1049,55,1,COLOR,200
1827,9/14/2018,Calhoun Cutteridge,Hair Cut,June Pynn,1110,53,3,STYLE,100
1828,9/16/2018,Theda Wanderschek,Blowdry + style,Ralina Pollicatt,1065,54,2,STYLE,50
1829,9/17/2018,Ezra Dudman,Shampoo,Jackie Leggate,1103,52,5,STYLE,100
1830,9/18/2018,Leanor McAuslene,Color full color,Dayle Pfeffle,1080,56,1,COLOR,200
1831,9/18/2018,Dav Uccelli,Hair Spa,Munroe Cumes,1149,55,4,STYLE,200
1832,9/19/2018,Nathanael Grigoliis,Shaving,Cloris Dudeney,1136,57,6,STYLE,100
1833,9/19/2018,Tommi Minett,Color full color,Ralina Pollicatt,1087,54,1,COLOR,200
1834,9/19/2018,Pierce Hryskiewicz,Hair Cut,Jackie Leggate,1067,52,3,STYLE,100
1835,9/20/2018,Meir Corbyn,Shampoo,Cloris Dudeney,1047,57,5,STYLE,100
1836,9/21/2018,Cornelle Sodo,Hair Spa,Cloris Dudeney,1143,57,4,STYLE,200
1837,9/21/2018,Don Giorio,Shaving,Cristine Bosman,1167,51,6,STYLE,100
1838,9/21/2018,Daffy Fleischmann,Shampoo,June Pynn,1066,53,5,STYLE,100
1839,9/21/2018,Ilysa Hansen,Hair Cut,June Pynn,1097,53,3,STYLE,100
1840,9/21/2018,Drusy Saurat,Color full color,Munroe Cumes,1118,55,1,COLOR,200
1841,9/22/2018,Hephzibah Orteu,Hair Cut,Jackie Leggate,1035,52,3,STYLE,100
1842,9/22/2018,Lucilia Morkham,Blowdry + style,June Pynn,1030,53,2,STYLE,50
1843,9/22/2018,Patin Crowd,Shaving,June Pynn,1100,53,6,STYLE,100
1844,9/22/2018,Byrle Rushman,Hair Cut,Cristine Bosman,1108,51,3,STYLE,100
1845,9/24/2018,Josi Masser,Hair Cut,Cloris Dudeney,1048,57,3,STYLE,100
1846,9/25/2018,Charo Jermey,Hair Spa,Jackie Leggate,1128,52,4,STYLE,200
1847,9/25/2018,Patin Crowd,Hair Spa,Jackie Leggate,1100,52,4,STYLE,200
1848,9/25/2018,Allan MacLeod,Shampoo,Munroe Cumes,1011,55,5,STYLE,100
1849,9/25/2018,Sadella Fligg,Hair Cut,Jackie Leggate,1155,52,3,STYLE,100
1850,9/25/2018,Starlene Rubinshtein,Hair Cut,Jackie Leggate,1040,52,3,STYLE,100
1851,9/26/2018,Dav Uccelli,Shaving,Dayle Pfeffle,1149,56,6,STYLE,100
1852,9/26/2018,Lucilia Morkham,Hair Cut,Dayle Pfeffle,1030,56,3,STYLE,100
1853,9/27/2018,Bobinette Boothe,Shampoo,Munroe Cumes,1088,55,5,STYLE,100
1854,9/27/2018,Belle Parley,Shampoo,Dayle Pfeffle,1041,56,5,STYLE,100
1855,9/27/2018,Leanor McAuslene,Shampoo,Ralina Pollicatt,1080,54,5,STYLE,100
1856,9/28/2018,Lurlene Cristofvao,Hair Cut,Cristine Bosman,1005,51,3,STYLE,100
1857,9/28/2018,Starlene Rubinshtein,Blowdry + style,Cloris Dudeney,1040,57,2,STYLE,50
1858,9/29/2018,Lonnard Hounsham,Hair Cut,Cristine Bosman,1078,51,3,STYLE,100
1859,9/30/2018,Sadella Fligg,Color full color,Dayle Pfeffle,1155,56,1,COLOR,200
1860,9/30/2018,Gregor Tolley,Color full color,Ralina Pollicatt,1039,54,1,COLOR,200
1861,9/30/2018,Lari Swayland,Hair Cut,Dayle Pfeffle,1081,56,3,STYLE,100
1862,10-01-2018,Byrle Rushman,Shaving,June Pynn,1108,53,6,STYLE,100
1863,10-01-2018,Ezra Dudman,Blowdry + style,Cristine Bosman,1103,51,2,STYLE,50
1864,10-01-2018,Kahaleel Roseaman,Hair Spa,June Pynn,1061,53,4,STYLE,200
1865,10-01-2018,Ken Simonot,Shaving,Cristine Bosman,1075,51,6,STYLE,100
1866,10-02-2018,Isiahi Fowgies,Shaving,Munroe Cumes,1125,55,6,STYLE,100
1867,10-02-2018,Josi Masser,Blowdry + style,Jackie Leggate,1048,52,2,STYLE,50
1868,10-02-2018,Pavia Maynard,Shampoo,June Pynn,1166,53,5,STYLE,100
1869,10-03-2018,Enrichetta Sircomb,Hair Cut,Cloris Dudeney,1105,57,3,STYLE,100
1870,10-03-2018,Hephzibah Orteu,Color full color,Jackie Leggate,1035,52,1,COLOR,200
1871,10-04-2018,Shayna Borrowman,Shampoo,Jackie Leggate,1148,52,5,STYLE,100
1872,10-04-2018,Lucilia Morkham,Shaving,June Pynn,1030,53,6,STYLE,100
1873,10-04-2018,Stanley Wheelband,Hair Cut,Ralina Pollicatt,1120,54,3,STYLE,100
1874,10-05-2018,Athena McClean,Blowdry + style,June Pynn,1012,53,2,STYLE,50
1875,10-05-2018,Rubie Kremer,Hair Cut,June Pynn,1160,53,3,STYLE,100
1876,10-05-2018,Alisun Mityashin,Color full color,June Pynn,1055,53,1,COLOR,200
1877,10-06-2018,Chiquita Benet,Hair Spa,June Pynn,1117,53,4,STYLE,200
1878,10-06-2018,Conny Matveichev,Hair Spa,Dayle Pfeffle,1016,56,4,STYLE,200
1879,10-06-2018,Lari Swayland,Color full color,Jackie Leggate,1081,52,1,COLOR,200
1880,10-06-2018,Allan MacLeod,Color full color,June Pynn,1011,53,1,COLOR,200
1881,10-08-2018,Carce Francklin,Blowdry + style,Cristine Bosman,1036,51,2,STYLE,50
1882,10-09-2018,Ilysa Hansen,Shaving,Cristine Bosman,1097,51,6,STYLE,100
1883,10-09-2018,Cornelle Sodo,Hair Spa,Munroe Cumes,1143,55,4,STYLE,200
1884,10-10-2018,Heddie Chatainier,Shampoo,Dayle Pfeffle,1038,56,5,STYLE,100
1885,10-10-2018,Alejandra Lapworth,Hair Spa,Ralina Pollicatt,1138,54,4,STYLE,200
1886,10-10-2018,Haleigh Mainland,Color full color,Ralina Pollicatt,1151,54,1,COLOR,200
1887,10-10-2018,Gaelan Siddle,Hair Spa,Ralina Pollicatt,1009,54,4,STYLE,200
1888,10-11-2018,Isiahi Fowgies,Blowdry + style,Dayle Pfeffle,1125,56,2,STYLE,50
1889,10-11-2018,Meyer Ellcock,Shampoo,Ralina Pollicatt,1162,54,5,STYLE,100
1890,10-11-2018,Natala Hammatt,Hair Cut,Ralina Pollicatt,1090,54,3,STYLE,100
1891,10-12-2018,Jenilee Chaves,Shampoo,Cloris Dudeney,1010,57,5,STYLE,100
1892,10-12-2018,Bibi Morritt,Blowdry + style,Dayle Pfeffle,1165,56,2,STYLE,50
1893,10/13/2018,Gabriell Ballham,Hair Cut,Munroe Cumes,1070,55,3,STYLE,100
1894,10/13/2018,Carce Francklin,Shampoo,Jackie Leggate,1036,52,5,STYLE,100
1895,10/13/2018,Mari Clifford,Shaving,Cloris Dudeney,1101,57,6,STYLE,100
1896,10/14/2018,Gabie Smalls,Blowdry + style,Jackie Leggate,1086,52,2,STYLE,50
1897,10/14/2018,Ted Boshere,Hair Cut,Cloris Dudeney,1064,57,3,STYLE,100
1898,10/14/2018,Daffy Fleischmann,Hair Spa,Jackie Leggate,1066,52,4,STYLE,200
1899,10/14/2018,Francine Kunkler,Shaving,Ralina Pollicatt,1089,54,6,STYLE,100
1900,10/15/2018,Torrie Dalgarnowch,Hair Cut,Cristine Bosman,1116,51,3,STYLE,100
1901,10/15/2018,Stacie Klaiser,Blowdry + style,Dayle Pfeffle,1164,56,2,STYLE,50
1902,10/15/2018,Archibold Woltering,Shaving,Jackie Leggate,1145,52,6,STYLE,100
1903,10/16/2018,Robinett Dawidsohn,Shaving,Cristine Bosman,1072,51,6,STYLE,100
1904,10/18/2018,Alisun Mityashin,Blowdry + style,Cristine Bosman,1055,51,2,STYLE,50
1905,10/18/2018,Florella Van den Broek,Blowdry + style,Dayle Pfeffle,1023,56,2,STYLE,50
1906,10/18/2018,Sindee Chevins,Shaving,Dayle Pfeffle,1127,56,6,STYLE,100
1907,10/20/2018,Athena McClean,Shampoo,Dayle Pfeffle,1012,56,5,STYLE,100
1908,10/20/2018,Sibby De La Coste,Hair Spa,Cristine Bosman,1082,51,4,STYLE,200
1909,10/21/2018,Bevon Bohl,Color full color,Ralina Pollicatt,1096,54,1,COLOR,200
1910,10/21/2018,Rollins Cosely,Shaving,June Pynn,1129,53,6,STYLE,100
1911,10/21/2018,Jenilee Chaves,Hair Cut,Cristine Bosman,1010,51,3,STYLE,100
1912,10/22/2018,Dav Uccelli,Shaving,Jackie Leggate,1149,52,6,STYLE,100
1913,10/22/2018,Gaelan Siddle,Shaving,Cloris Dudeney,1009,57,6,STYLE,100
1914,10/22/2018,Drusy Saurat,Shaving,Munroe Cumes,1118,55,6,STYLE,100
1915,10/23/2018,Drusy Saurat,Color full color,Dayle Pfeffle,1118,56,1,COLOR,200
1916,10/24/2018,Hinda Duddell,Hair Spa,Cloris Dudeney,1115,57,4,STYLE,200
1917,10/25/2018,Rubie Kremer,Blowdry + style,Munroe Cumes,1160,55,2,STYLE,50
1918,10/25/2018,Courtenay Shyre,Hair Cut,Munroe Cumes,1114,55,3,STYLE,100
1919,10/25/2018,Alexandro Wheatcroft,Hair Cut,Dayle Pfeffle,1130,56,3,STYLE,100
1920,10/25/2018,Trueman Eiler,Hair Cut,Dayle Pfeffle,1024,56,3,STYLE,100
1921,10/26/2018,Indira Vallentin,Color full color,Ralina Pollicatt,1073,54,1,COLOR,200
1922,10/26/2018,Audrie Quickfall,Color full color,Dayle Pfeffle,1169,56,1,COLOR,200
1923,10/26/2018,Rossie Kumar,Blowdry + style,Ralina Pollicatt,1140,54,2,STYLE,50
1924,10/26/2018,Quint Flear,Shaving,Cristine Bosman,1050,51,6,STYLE,100
1925,10/27/2018,Nani Gravey,Hair Spa,Ralina Pollicatt,1094,54,4,STYLE,200
1926,10/28/2018,Eward Jilkes,Hair Spa,Cristine Bosman,1013,51,4,STYLE,200
1927,10/29/2018,Rossie Kumar,Shampoo,Cristine Bosman,1140,51,5,STYLE,100
1928,10/29/2018,Patin Crowd,Hair Cut,Jackie Leggate,1100,52,3,STYLE,100
1929,10/29/2018,Mei Vidler,Shaving,Ralina Pollicatt,1156,54,6,STYLE,100
1930,10/29/2018,Claudelle Jarritt,Hair Cut,Munroe Cumes,1083,55,3,STYLE,100
1931,10/29/2018,Jenilee Chaves,Shaving,Ralina Pollicatt,1010,54,6,STYLE,100
1932,10/30/2018,Gusta Guichard,Color full color,Jackie Leggate,1109,52,1,COLOR,200
1933,10/31/2018,Andras Sterre,Blowdry + style,June Pynn,1049,53,2,STYLE,50
1934,10/31/2018,Aleksandr Branford,Color full color,Jackie Leggate,1022,52,1,COLOR,200
1935,11-01-2018,Dale Jonk,Hair Cut,Cristine Bosman,1079,51,3,STYLE,100
1936,11-01-2018,Sarette Graser,Shaving,Jackie Leggate,1131,52,6,STYLE,100
1937,11-02-2018,Lurlene Cristofvao,Shaving,Cloris Dudeney,1005,57,6,STYLE,100
1938,11-02-2018,Aleksandr Branford,Shaving,Cloris Dudeney,1022,57,6,STYLE,100
1939,11-02-2018,Natala Hammatt,Blowdry + style,Jackie Leggate,1090,52,2,STYLE,50
1940,11-03-2018,Belle Parley,Color full color,June Pynn,1041,53,1,COLOR,200
1941,11-04-2018,Mitchell Dockwra,Shaving,Cloris Dudeney,1141,57,6,STYLE,100
1942,11-04-2018,Nathanael Grigoliis,Shaving,Munroe Cumes,1136,55,6,STYLE,100
1943,11-05-2018,Susanetta Petzold,Hair Cut,Dayle Pfeffle,1001,56,3,STYLE,100
1944,11-05-2018,Umberto Gotecliffe,Hair Cut,Cloris Dudeney,1147,57,3,STYLE,100
1945,11-05-2018,Torrie Dalgarnowch,Shampoo,Cristine Bosman,1116,51,5,STYLE,100
1946,11-05-2018,Marla Ainley,Hair Spa,Ralina Pollicatt,1146,54,4,STYLE,200
1947,11-05-2018,Sarette Graser,Shampoo,Dayle Pfeffle,1131,56,5,STYLE,100
1948,11-05-2018,Starlene Rubinshtein,Color full color,Munroe Cumes,1040,55,1,COLOR,200
1949,11-06-2018,Velvet Napoli,Shampoo,Cloris Dudeney,1051,57,5,STYLE,100
1950,11-06-2018,Torie Soff,Hair Cut,Cloris Dudeney,1137,57,3,STYLE,100
1951,11-06-2018,Natala Hammatt,Shaving,June Pynn,1090,53,6,STYLE,100
1952,11-06-2018,Marla Ainley,Hair Cut,June Pynn,1146,53,3,STYLE,100
1953,11-06-2018,Andriana Rieme,Hair Cut,Dayle Pfeffle,1006,56,3,STYLE,100
1954,11-07-2018,Lari Swayland,Hair Cut,Dayle Pfeffle,1081,56,3,STYLE,100
1955,11-07-2018,Susanetta Petzold,Shampoo,Cristine Bosman,1001,51,5,STYLE,100
1956,11-10-2018,Quint Flear,Color full color,Dayle Pfeffle,1050,56,1,COLOR,200
1957,11-10-2018,Alexandro Wheatcroft,Hair Cut,Jackie Leggate,1130,52,3,STYLE,100
1958,11-10-2018,Perry McClurg,Shampoo,Munroe Cumes,1163,55,5,STYLE,100
1959,11-11-2018,Lindsay Worsell,Shaving,Munroe Cumes,1133,55,6,STYLE,100
1960,11-11-2018,Kristofer Ezzle,Hair Spa,Munroe Cumes,1045,55,4,STYLE,200
1961,11-11-2018,Alisun Mityashin,Color full color,Dayle Pfeffle,1055,56,1,COLOR,200
1962,11-12-2018,Lonnard Hounsham,Shaving,Cristine Bosman,1078,51,6,STYLE,100
1963,11/13/2018,Theda Wanderschek,Hair Cut,Dayle Pfeffle,1065,56,3,STYLE,100
1964,11/13/2018,Rebecka Iddins,Color full color,June Pynn,1074,53,1,COLOR,200
1965,11/13/2018,Quint Flear,Color full color,Cristine Bosman,1050,51,1,COLOR,200
1966,11/13/2018,Hi Gregori,Shampoo,Jackie Leggate,1069,52,5,STYLE,100
1967,11/13/2018,Bobinette Boothe,Hair Spa,Ralina Pollicatt,1088,54,4,STYLE,200
1968,11/13/2018,Ara Maykin,Hair Spa,Cristine Bosman,1161,51,4,STYLE,200
1969,11/14/2018,Charo Jermey,Shampoo,June Pynn,1128,53,5,STYLE,100
1970,11/14/2018,Eward Jilkes,Shampoo,Jackie Leggate,1013,52,5,STYLE,100
1971,11/14/2018,Bevon De Carolis,Color full color,Munroe Cumes,1144,55,1,COLOR,200
1972,11/14/2018,Jenilee Chaves,Hair Spa,Munroe Cumes,1010,55,4,STYLE,200
1973,11/15/2018,Dale Jonk,Shampoo,Jackie Leggate,1079,52,5,STYLE,100
1974,11/16/2018,Ewen McCaskell,Shampoo,Cristine Bosman,1018,51,5,STYLE,100
1975,11/17/2018,Royce Bowater,Hair Spa,Munroe Cumes,1017,55,4,STYLE,200
1976,11/17/2018,Ewen McCaskell,Blowdry + style,Jackie Leggate,1018,52,2,STYLE,50
1977,11/18/2018,Audrie Quickfall,Shaving,Jackie Leggate,1169,52,6,STYLE,100
1978,11/18/2018,Carol-jean Blacker,Hair Cut,Ralina Pollicatt,1057,54,3,STYLE,100
1979,11/18/2018,Domini Kintish,Blowdry + style,June Pynn,1056,53,2,STYLE,50
1980,11/19/2018,Audrie Quickfall,Hair Spa,Dayle Pfeffle,1169,56,4,STYLE,200
1981,11/19/2018,Hi Gregori,Color full color,Dayle Pfeffle,1069,56,1,COLOR,200
1982,11/19/2018,Nike Risborough,Shampoo,Dayle Pfeffle,1032,56,5,STYLE,100
1983,11/19/2018,Bevon Bohl,Hair Cut,Jackie Leggate,1096,52,3,STYLE,100
1984,11/20/2018,Mei Vidler,Hair Cut,Ralina Pollicatt,1156,54,3,STYLE,100
1985,11/21/2018,Lotty Danbye,Shampoo,Ralina Pollicatt,1119,54,5,STYLE,100
1986,11/21/2018,Toby Shiliton,Hair Spa,Cristine Bosman,1062,51,4,STYLE,200
1987,11/21/2018,Athena McClean,Hair Cut,Dayle Pfeffle,1012,56,3,STYLE,100
1988,11/22/2018,Bevon Bohl,Color full color,Cristine Bosman,1096,51,1,COLOR,200
1989,11/22/2018,Dav Uccelli,Shampoo,Cristine Bosman,1149,51,5,STYLE,100
1990,11/23/2018,Rex Sturdgess,Shaving,Ralina Pollicatt,1033,54,6,STYLE,100
1991,11/24/2018,Drusy Saurat,Shaving,Cristine Bosman,1118,51,6,STYLE,100
1992,11/24/2018,Marla Ainley,Hair Cut,Dayle Pfeffle,1146,56,3,STYLE,100
1993,11/24/2018,King Harsent,Blowdry + style,Ralina Pollicatt,1157,54,2,STYLE,50
1994,11/25/2018,Sharline Pawlicki,Color full color,Ralina Pollicatt,1059,54,1,COLOR,200
1995,11/26/2018,Mab Limb,Shampoo,Ralina Pollicatt,1113,54,5,STYLE,100
1996,11/27/2018,Tobe Elstub,Blowdry + style,Ralina Pollicatt,1007,54,2,STYLE,50
1997,11/27/2018,Egon Waistell,Color full color,June Pynn,1121,53,1,COLOR,200
1998,11/28/2018,Hi Gregori,Shaving,Munroe Cumes,1069,55,6,STYLE,100
1999,11/28/2018,Alexandro Wheatcroft,Color full color,Ralina Pollicatt,1130,54,1,COLOR,200
2000,11/28/2018,Theda Wanderschek,Shaving,Cristine Bosman,1065,51,6,STYLE,100
2001,11/28/2018,Mei Vidler,Hair Cut,June Pynn,1156,53,3,STYLE,100
2002,11/28/2018,Lucilia Morkham,Hair Cut,Dayle Pfeffle,1030,56,3,STYLE,100
2003,11/28/2018,Ara Maykin,Hair Cut,Dayle Pfeffle,1161,56,3,STYLE,100
2004,11/29/2018,Josi Masser,Color full color,Jackie Leggate,1048,52,1,COLOR,200
2005,11/29/2018,Audrie Quickfall,Shampoo,Munroe Cumes,1169,55,5,STYLE,100
2006,11/30/2018,Benton Isacq,Hair Spa,Dayle Pfeffle,1002,56,4,STYLE,200
2007,11/30/2018,Florella Van den Broek,Shampoo,Jackie Leggate,1023,52,5,STYLE,100
2008,11/30/2018,Benjy Bewley,Hair Spa,June Pynn,1068,53,4,STYLE,200
2009,12-01-2018,Carol-jean Blacker,Shampoo,Munroe Cumes,1057,55,5,STYLE,100
2010,12-01-2018,Athena McClean,Color full color,June Pynn,1012,53,1,COLOR,200
2011,12-01-2018,Isiahi Fowgies,Hair Spa,Cristine Bosman,1125,51,4,STYLE,200
2012,12-02-2018,Courtenay Shyre,Shaving,Dayle Pfeffle,1114,56,6,STYLE,100
2013,12-02-2018,Kienan O'Dwyer,Shaving,June Pynn,1132,53,6,STYLE,100
2014,12-02-2018,Mitchell Dockwra,Hair Spa,Ralina Pollicatt,1141,54,4,STYLE,200
2015,12-03-2018,Bobinette Boothe,Hair Cut,Cloris Dudeney,1088,57,3,STYLE,100
2016,12-03-2018,Sigvard Sheahan,Shampoo,Munroe Cumes,1126,55,5,STYLE,100
2017,12-03-2018,Ken Simonot,Shaving,June Pynn,1075,53,6,STYLE,100
2018,12-03-2018,Gene Gommes,Color full color,Ralina Pollicatt,1029,54,1,COLOR,200
2019,12-04-2018,Belle Parley,Blowdry + style,Dayle Pfeffle,1041,56,2,STYLE,50
2020,12-04-2018,Ewen McCaskell,Blowdry + style,Cristine Bosman,1018,51,2,STYLE,50
2021,12-04-2018,Jarid Crut,Shampoo,June Pynn,1054,53,5,STYLE,100
2022,12-05-2018,Cos Maryan,Shampoo,Cristine Bosman,1031,51,5,STYLE,100
2023,12-05-2018,Zenia McKie,Blowdry + style,June Pynn,1095,53,2,STYLE,50
2024,12-06-2018,Daffy Fleischmann,Shaving,Ralina Pollicatt,1066,54,6,STYLE,100
2025,12-06-2018,Haleigh Mainland,Hair Spa,Cristine Bosman,1151,51,4,STYLE,200
2026,12-07-2018,Elroy Evered,Blowdry + style,Dayle Pfeffle,1150,56,2,STYLE,50
2027,12-07-2018,Angy Verdy,Color full color,Dayle Pfeffle,1135,56,1,COLOR,200
2028,12-07-2018,Boycey Robart,Blowdry + style,Jackie Leggate,1077,52,2,STYLE,50
2029,12-07-2018,Aleksandr Branford,Color full color,June Pynn,1022,53,1,COLOR,200
2030,12-07-2018,Ramsay Thome,Blowdry + style,Cloris Dudeney,1015,57,2,STYLE,50
2031,12-08-2018,Aleece O'Fergus,Shaving,Cristine Bosman,1020,51,6,STYLE,100
2032,12-08-2018,Bibi Morritt,Hair Spa,Cloris Dudeney,1165,57,4,STYLE,200
2033,12-09-2018,Alejandra Lapworth,Color full color,June Pynn,1138,53,1,COLOR,200
2034,12-09-2018,Calhoun Cutteridge,Color full color,Cristine Bosman,1110,51,1,COLOR,200
2035,12-09-2018,Laney Pontain,Hair Cut,Cristine Bosman,1124,51,3,STYLE,100
2036,12-09-2018,Calhoun Cutteridge,Shampoo,Cloris Dudeney,1110,57,5,STYLE,100
2037,12-10-2018,Bevon Bohl,Hair Spa,June Pynn,1096,53,4,STYLE,200
2038,12-10-2018,Ted Boshere,Shaving,Munroe Cumes,1064,55,6,STYLE,100
2039,12-10-2018,Patin Crowd,Hair Cut,Cristine Bosman,1100,51,3,STYLE,100
2040,12-10-2018,Ewen McCaskell,Hair Cut,Ralina Pollicatt,1018,54,3,STYLE,100
2041,12-10-2018,Andriana Rieme,Blowdry + style,Cloris Dudeney,1006,57,2,STYLE,50
2042,12-10-2018,Ewen McCaskell,Shaving,June Pynn,1018,53,6,STYLE,100
2043,12-11-2018,Tammi Covolini,Hair Spa,Cloris Dudeney,1060,57,4,STYLE,200
2044,12-11-2018,Milt Underwood,Shampoo,Jackie Leggate,1134,52,5,STYLE,100
2045,12-11-2018,Isiahi Fowgies,Hair Cut,Ralina Pollicatt,1125,54,3,STYLE,100
2046,12-11-2018,Hamnet Sacase,Blowdry + style,Dayle Pfeffle,1071,56,2,STYLE,50
2047,12-11-2018,Konstantin Carillo,Color full color,Munroe Cumes,1063,55,1,COLOR,200
2048,12-12-2018,Sigvard Sheahan,Blowdry + style,Dayle Pfeffle,1126,56,2,STYLE,50
2049,12-12-2018,Rubie Kremer,Shampoo,June Pynn,1160,53,5,STYLE,100
2050,12-12-2018,Kristofer Ezzle,Color full color,Dayle Pfeffle,1045,56,1,COLOR,200
2051,12/13/2018,Elroy Evered,Color full color,Jackie Leggate,1150,52,1,COLOR,200
2052,12/14/2018,Ara Maykin,Shampoo,Jackie Leggate,1161,52,5,STYLE,100
2053,12/15/2018,Cornelle Sodo,Color full color,Jackie Leggate,1143,52,1,COLOR,200
2054,12/15/2018,Vida Peddie,Shaving,Cloris Dudeney,1153,57,6,STYLE,100
2055,12/15/2018,Bobinette Boothe,Hair Spa,Ralina Pollicatt,1088,54,4,STYLE,200
2056,12/15/2018,Courtenay Shyre,Color full color,Cristine Bosman,1114,51,1,COLOR,200
2057,12/16/2018,Sibby De La Coste,Hair Spa,Cloris Dudeney,1082,57,4,STYLE,200
2058,12/16/2018,Suki Ebbers,Hair Cut,Cristine Bosman,1021,51,3,STYLE,100
2059,12/16/2018,Diandra Eatherton,Blowdry + style,Ralina Pollicatt,1046,54,2,STYLE,50
2060,12/17/2018,Bevon Bohl,Color full color,Cloris Dudeney,1096,57,1,COLOR,200
2061,12/18/2018,Trueman Eiler,Shaving,Dayle Pfeffle,1024,56,6,STYLE,100
2062,12/19/2018,Audrie Quickfall,Blowdry + style,Cloris Dudeney,1169,57,2,STYLE,50
2063,12/19/2018,Aurthur Bavridge,Blowdry + style,Cristine Bosman,1098,51,2,STYLE,50
2064,12/19/2018,Amity Chisholm,Shampoo,June Pynn,1139,53,5,STYLE,100
2065,12/19/2018,Sharline Pawlicki,Shaving,Jackie Leggate,1059,52,6,STYLE,100
2066,12/19/2018,Web Addionisio,Color full color,June Pynn,1027,53,1,COLOR,200
2067,12/19/2018,Quint Flear,Shampoo,Ralina Pollicatt,1050,54,5,STYLE,100
2068,12/20/2018,Alexandro Wheatcroft,Hair Spa,June Pynn,1130,53,4,STYLE,200
2069,12/20/2018,Royce Bowater,Shampoo,Dayle Pfeffle,1017,56,5,STYLE,100
2070,12/20/2018,Royce Bowater,Hair Cut,Cloris Dudeney,1017,57,3,STYLE,100
2071,12/20/2018,Sibby De La Coste,Hair Cut,Cloris Dudeney,1082,57,3,STYLE,100
2072,12/20/2018,Nathanael Grigoliis,Hair Spa,Jackie Leggate,1136,52,4,STYLE,200
2073,12/21/2018,Meyer Ellcock,Hair Cut,June Pynn,1162,53,3,STYLE,100
2074,12/21/2018,Theda Wanderschek,Color full color,Jackie Leggate,1065,52,1,COLOR,200
2075,12/21/2018,Royce Bowater,Shaving,Ralina Pollicatt,1017,54,6,STYLE,100
2076,12/21/2018,Lari Swayland,Color full color,Dayle Pfeffle,1081,56,1,COLOR,200
2077,12/21/2018,Gaelan Siddle,Shaving,June Pynn,1009,53,6,STYLE,100
2078,12/21/2018,Belle Parley,Blowdry + style,Jackie Leggate,1041,52,2,STYLE,50
2079,12/22/2018,Patin Crowd,Color full color,Ralina Pollicatt,1100,54,1,COLOR,200
2080,12/23/2018,Aleksandr Branford,Hair Cut,Cristine Bosman,1022,51,3,STYLE,100
2081,12/23/2018,Tammi Covolini,Shaving,June Pynn,1060,53,6,STYLE,100
2082,12/24/2018,Eb Levay,Color full color,Jackie Leggate,1092,52,1,COLOR,200
2083,12/25/2018,Courtenay Shyre,Shaving,June Pynn,1114,53,6,STYLE,100
2084,12/25/2018,Gilburt Marchment,Color full color,Ralina Pollicatt,1091,54,1,COLOR,200
2085,12/26/2018,Eward Jilkes,Shaving,Cloris Dudeney,1013,57,6,STYLE,100
2086,12/26/2018,Hephzibah Orteu,Blowdry + style,Jackie Leggate,1035,52,2,STYLE,50
2087,12/27/2018,Conny Matveichev,Shaving,Dayle Pfeffle,1016,56,6,STYLE,100
2088,12/27/2018,Angy Verdy,Blowdry + style,Dayle Pfeffle,1135,56,2,STYLE,50
2089,12/27/2018,Amabel Yanez,Hair Spa,Dayle Pfeffle,1084,56,4,STYLE,200
2090,12/28/2018,Natala Hammatt,Hair Cut,Cristine Bosman,1090,51,3,STYLE,100
2091,12/28/2018,Benjy Bewley,Shampoo,Ralina Pollicatt,1068,54,5,STYLE,100
2092,12/29/2018,Torie Soff,Shaving,Dayle Pfeffle,1137,56,6,STYLE,100
2093,12/29/2018,Anton Mulcock,Color full color,Jackie Leggate,1142,52,1,COLOR,200
2094,12/30/2018,Archibold Woltering,Shaving,Cloris Dudeney,1145,57,6,STYLE,100
2095,12/30/2018,Sadella Fligg,Color full color,June Pynn,1155,53,1,COLOR,200
2096,12/30/2018,Pavia Maynard,Shaving,Cloris Dudeney,1166,57,6,STYLE,100
2097,12/30/2018,Elroy Evered,Shaving,June Pynn,1150,53,6,STYLE,100
2098,12/30/2018,Trueman Eiler,Shaving,June Pynn,1024,53,6,STYLE,100
2099,12/31/2018,Winn Dongles,Shaving,Ralina Pollicatt,1152,54,6,STYLE,100
